635,702
966,498
681,286
655,393
1023,517
573,619
593,420
817,673
1135,637
826,511
948,270
439,230
681,676
552,805
749,539
567,443
838,-79
307,216
667,494
NEXT
871,780
898,-21
596,379
658,258
618,469
850,283
491,596
617,605
699,463
593,527
399,18
570,64
738,424
999,724
368,305
773,121
293,688
935,152
282,535
1006,355
644,520
448,639
435,745
NEXT
307,596
844,726
584,476
681,586
342,67
1117,723
141,406
727,702
512,237
477,806
311,526
620,791
593,392
1051,286
1036,350
NEXT
597,939
540,600
505,648
639,448
364,-30
399,794
861,406
893,618
575,460
464,833
1020,67
639,672
699,463
567,443
396,498
415,599
756,-68
518,726
563,388
789,193
597,-127
281,610
1036,462
738,424
711,406
390,617
533,554
NEXT
663,524
196,563
776,593
385,702
861,406
850,237
584,476
469,194
755,178
871,780
681,256
326,462
639,672
685,435
639,448
707,419
628,433
425,489
361,243
1214,322
1101,406
533,383
708,353
945,770
NEXT
536,511
981,406
705,423
649,199
558,575
382,818
411,406
681,-134
708,353
893,194
635,110
893,194
624,388
963,18
559,166
561,776
1020,160
NEXT
709,229
709,583
981,406
888,438
491,32
196,249
746,820
707,393
617,605
690,378
923,582
523,188
573,193
705,389
326,350
947,599
533,554
533,429
1095,471
597,939
858,753
415,448
681,196
810,7
NEXT
396,498
981,406
653,583
702,427
981,406
838,891
736,577
751,850
441,284
415,448
597,-127
NEXT
441,528
601,366
317,142
787,300
926,-75
580,719
681,286
894,298
735,512
580,719
653,415
521,487
1023,517
1081,202
653,583
690,465
923,230
1045,142
1137,258
885,806
1117,89
721,486
196,249
746,820
414,542
972,195
616,-8
654,321
820,-21
311,526
598,150
625,761
1006,457
681,736
996,177
667,494
707,393
NEXT
561,776
817,139
874,140
1166,249
761,366
617,207
444,443
782,719
927,745
269,107
716,358
621,406
657,423
776,593
1093,705
808,279
561,776
441,406
635,110
307,596
540,600
641,486
491,780
448,639
871,216
1093,705
808,279
738,388
291,406
NEXT
