736,577
795,369
196,563
702,385
704,258
996,635
427,660
356,355
1066,345
740,415
561,406
540,600
406,131
926,887
414,542
261,406
734,433
1041,766
NEXT
751,309
1137,554
861,406
787,512
609,354
718,520
663,463
729,371
654,491
737,761
765,-127
321,406
639,448
629,478
707,419
1194,240
621,406
326,350
956,131
598,150
977,452
611,503
441,284
542,833
414,270
694,432
804,237
948,542
685,435
830,700
1045,670
548,474
822,600
1095,341
690,434
558,575
699,463
450,-48
200,651
NEXT
200,161
713,613
808,279
751,309
1071,406
644,169
523,188
646,454
326,350
664,430
814,474
778,336
737,51
966,498
1194,572
753,354
1101,406
681,286
899,564
668,432
464,833
799,388
533,862
552,805
681,526
NEXT
406,131
613,273
718,520
804,237
504,378
994,507
575,460
406,131
1184,327
474,438
NEXT
1137,554
1095,341
524,-79
817,139
921,284
628,433
635,702
311,286
847,-107
1081,610
364,-30
732,731
488,140
200,651
441,406
681,466
1071,406
575,352
1051,526
861,406
868,501
575,352
NEXT
586,219
524,-79
1095,471
417,770
761,446
624,424
267,471
425,489
200,161
602,-97
769,285
639,364
504,59
515,-107
281,202
559,166
453,332
586,593
847,919
536,301
737,51
414,542
705,389
1020,745
453,332
708,353
871,32
695,318
1011,406
756,880
463,248
769,392
646,454
504,378
893,618
681,706
628,433
875,265
664,430
NEXT
545,139
533,258
1020,652
1166,563
660,427
523,188
910,91
792,748
356,457
705,423
711,406
452,721
NEXT
858,753
494,501
510,351
723,140
667,494
654,353
654,491
947,213
734,379
425,489
690,465
464,833
453,332
593,392
427,152
646,358
518,726
746,-8
596,379
668,432
672,465
267,341
536,301
NEXT
844,86
633,371
311,526
831,406
804,575
521,325
613,273
1011,406
702,427
609,458
254,189
1194,240
575,512
681,346
609,354
702,385
382,818
356,457
436,-75
593,420
710,410
695,318
966,314
698,382
593,285
NEXT
710,402
148,490
1095,341
977,452
317,142
1080,277
909,480
769,420
387,257
727,110
765,-127
753,354
740,397
926,887
708,353
699,463
385,702
554,279
406,681
444,369
NEXT
