1041,766
532,112
1155,331
597,-127
1020,745
663,463
291,406
624,388
820,833
482,342
267,341
751,503
589,121
829,429
652,410
844,726
207,481
921,528
504,59
254,623
1221,406
738,388
727,702
1117,89
937,489
734,433
681,196
756,880
512,575
808,533
1184,485
830,700
385,110
741,406
469,194
776,219
888,438
NEXT
653,229
633,371
293,688
406,681
740,397
820,833
293,688
231,406
677,435
1214,490
1093,107
427,152
600,566
937,323
488,140
627,512
589,121
470,115
441,284
558,237
1028,229
839,188
664,430
707,419
880,342
227,637
444,443
894,298
439,230
342,67
1125,336
732,81
584,336
510,351
576,551
899,564
888,438
NEXT
761,366
639,140
168,240
705,389
1108,189
321,406
681,586
764,150
561,776
342,67
677,377
654,459
681,826
742,21
635,264
339,517
667,494
589,691
814,338
709,397
237,476
829,429
655,419
1221,406
681,946
709,415
542,-21
756,880
912,860
804,575
681,106
596,433
644,169
762,566
NEXT
361,569
681,286
477,806
927,745
702,385
830,700
875,547
802,318
733,334
766,379
NEXT
947,599
909,332
533,429
795,369
716,454
620,21
611,-38
723,448
1036,350
1045,142
470,697
888,438
545,139
293,688
769,527
981,406
1023,295
1041,406
773,691
439,230
NEXT
912,-48
898,-21
441,284
764,150
627,512
844,86
651,406
861,406
753,354
681,586
627,300
464,-21
808,279
735,512
1184,327
871,216
563,388
681,496
NEXT
894,514
977,452
368,305
658,554
681,286
200,651
926,887
810,805
237,336
734,433
660,385
829,554
802,494
300,787
658,554
705,389
NEXT
735,512
586,219
858,434
363,724
1166,563
910,91
729,371
356,355
996,177
536,301
727,264
584,336
801,406
894,514
624,424
1166,249
804,237
735,300
269,705
237,476
721,486
977,110
663,288
548,474
505,648
575,460
618,343
1108,545
300,787
415,213
281,610
617,207
937,489
444,369
584,336
NEXT
998,-30
291,406
937,489
617,207
762,246
681,916
709,397
820,833
533,258
575,512
291,406
681,646
795,369
293,124
787,512
681,166
533,383
914,173
681,376
317,142
576,261
NEXT
892,115
711,406
448,173
847,919
737,51
471,406
463,564
597,322
681,316
148,322
858,378
231,406
653,229
1041,406
570,64
363,724
611,309
681,-14
417,42
444,443
871,216
NEXT
