561,406
787,352
977,452
1041,406
600,246
635,702
364,-30
937,323
923,582
307,596
1117,723
705,389
269,705
1041,406
1028,229
823,360
681,676
802,318
267,341
NEXT
745,207
672,347
787,460
635,110
664,430
613,539
439,582
334,229
923,230
1161,406
708,353
732,731
207,481
626,577
802,494
892,697
436,887
1051,286
738,388
NEXT
898,833
635,702
463,248
927,745
504,753
734,433
699,463
858,434
593,420
542,833
699,463
980,-6
787,512
789,193
802,494
826,301
1137,258
639,672
641,486
560,494
681,586
1041,46
494,501
681,226
927,745
685,377
1062,787
923,582
711,406
245,723
1162,161
523,188
1036,462
681,166
494,311
NEXT
1117,723
847,-107
681,316
787,512
709,415
597,490
658,554
803,646
850,237
201,406
838,-79
387,555
548,474
981,406
681,376
705,423
681,766
667,318
436,887
998,-30
765,322
580,93
436,887
597,939
641,326
787,460
339,295
681,76
681,256
765,322
633,441
1041,766
NEXT
575,512
740,415
491,216
563,388
1041,766
657,423
945,42
607,178
852,351
602,909
439,582
1006,457
254,623
880,470
1137,554
1020,745
601,446
681,-14
521,487
810,7
888,438
947,599
839,624
764,150
707,393
852,461
663,524
598,662
852,351
723,140
1162,161
406,131
1071,406
804,237
787,352
464,833
523,188
723,672
630,81
NEXT
681,586
342,160
598,150
601,446
801,406
491,780
621,406
1137,258
977,702
685,435
727,702
245,723
875,547
1221,406
644,520
533,258
718,169
584,476
231,406
396,314
830,700
766,379
NEXT
655,419
625,51
765,490
874,672
801,406
536,301
822,212
814,338
782,719
829,383
482,342
540,600
801,406
1108,189
597,322
760,-97
709,583
1069,688
291,406
342,652
1006,457
769,392
947,599
515,919
512,575
624,424
368,507
245,89
755,634
NEXT
994,507
635,264
734,433
745,605
761,366
602,909
1108,189
602,-97
699,349
672,434
575,460
644,643
808,533
261,406
326,462
667,318
225,554
926,-75
998,-30
963,794
681,76
909,332
734,379
245,89
826,511
482,342
573,193
415,448
681,826
NEXT
254,267
746,820
1036,350
1006,355
629,478
311,526
622,397
653,229
168,572
575,460
820,-21
453,480
593,420
570,64
368,507
871,32
708,491
463,248
778,336
841,325
723,140
558,575
769,420
334,583
972,195
488,672
326,350
764,150
1191,406
681,436
801,776
841,487
311,286
382,-6
681,196
914,173
417,42
200,651
NEXT
593,527
874,140
488,140
709,229
681,706
753,354
672,465
1028,583
778,476
311,526
491,780
740,415
740,397
639,672
745,605
624,388
644,520
792,748
425,489
597,322
721,326
871,216
786,261
672,434
729,441
515,-107
584,336
269,107
721,326
830,112
681,916
808,279
NEXT
