504,434
469,194
597,939
1093,705
885,806
667,494
444,369
570,748
841,487
533,258
621,406
778,476
1166,563
531,406
559,166
296,345
655,393
769,420
1080,277
664,430
1125,336
681,526
417,770
880,470
737,761
814,474
732,81
681,286
436,887
787,460
361,569
548,338
975,257
668,380
721,326
596,379
761,446
912,-48
NEXT
871,780
417,770
533,-50
838,-79
892,115
618,469
795,369
749,273
792,748
935,660
681,376
558,575
468,298
533,383
829,862
817,673
891,406
732,731
363,724
560,494
NEXT
1125,336
681,256
910,91
441,284
469,618
829,554
926,887
178,485
178,485
677,435
NEXT
293,124
996,177
427,152
804,575
545,139
787,460
660,385
820,-21
580,93
291,406
450,-48
966,314
681,886
975,555
NEXT
735,300
474,438
681,-74
334,583
912,860
558,237
269,705
536,511
741,406
681,466
663,288
654,491
469,618
699,349
792,64
705,423
225,554
542,-21
1020,67
444,369
415,448
602,-97
927,745
956,131
NEXT
639,364
628,379
504,59
981,406
711,406
681,886
977,452
1221,406
1001,569
727,548
998,842
628,433
745,207
342,652
1155,481
387,257
611,503
1095,471
745,207
254,623
415,599
761,366
756,880
736,577
584,336
300,25
491,596
NEXT
439,230
850,237
663,288
580,93
921,528
885,6
561,36
1166,249
491,780
729,441
690,378
769,392
399,18
356,457
894,514
629,334
927,745
657,389
994,507
464,-21
888,438
732,81
652,410
602,-97
951,406
710,402
927,745
937,489
829,862
464,-21
504,753
909,480
1045,142
597,490
646,358
601,366
745,207
385,110
918,369
NEXT
561,36
1161,406
1081,202
474,374
742,21
385,360
850,575
734,433
168,572
713,199
935,660
411,406
847,-107
178,327
898,-21
342,745
874,672
737,761
NEXT
766,379
663,288
951,406
415,599
1081,610
436,887
606,-68
786,261
381,406
804,237
745,605
387,257
841,325
611,503
482,342
773,121
602,-97
850,529
723,364
707,393
732,731
945,42
559,646
660,385
814,474
1135,637
293,688
841,487
254,623
710,402
641,486
817,673
611,850
NEXT
254,189
382,-6
653,583
282,277
512,237
441,406
727,110
487,265
802,494
339,517
850,283
NEXT
