536,301
633,371
639,364
685,435
694,380
894,514
1062,25
681,76
523,188
681,616
681,736
681,466
584,476
635,548
417,770
321,766
850,575
732,731
606,880
448,639
385,452
624,388
596,379
782,93
765,-127
616,-8
625,51
801,406
996,635
892,697
718,520
672,434
531,406
415,364
231,406
NEXT
558,237
168,572
441,528
339,517
727,702
858,753
926,887
709,583
695,494
639,364
667,318
630,81
554,279
888,374
951,406
841,325
705,389
694,432
893,618
844,726
559,646
655,393
641,326
704,258
1020,67
1125,476
539,452
196,249
178,327
644,292
923,582
NEXT
307,216
822,212
787,352
734,379
148,322
736,235
875,265
1161,406
937,489
814,474
690,434
611,850
361,569
NEXT
468,298
627,300
681,316
892,115
803,166
761,366
733,478
875,547
935,660
857,648
852,461
858,378
829,383
749,539
417,42
321,46
453,332
567,443
776,593
830,700
945,770
1095,341
1006,457
624,424
705,423
560,318
385,452
616,820
593,527
628,433
654,459
681,706
NEXT
196,563
753,458
858,378
823,452
857,648
894,514
764,150
966,314
1095,341
1101,406
801,406
695,494
654,491
663,524
677,377
672,434
575,460
427,152
406,131
307,216
282,277
611,503
560,494
600,566
491,780
382,818
524,891
830,700
225,258
681,226
1155,481
1081,610
742,791
586,593
536,511
625,51
NEXT
575,300
563,388
596,379
611,309
1055,216
826,511
727,702
611,850
606,880
852,461
829,429
787,460
773,121
681,46
609,354
646,454
685,435
857,648
829,862
858,753
387,257
390,617
427,660
616,820
NEXT
560,494
593,527
649,613
814,474
891,406
727,702
762,566
801,406
567,443
704,258
776,219
850,283
871,32
441,528
425,489
439,582
980,818
1101,406
1069,124
1020,160
573,193
363,88
518,86
702,427
NEXT
207,331
436,887
488,672
734,379
829,258
718,169
810,7
926,-75
639,140
918,443
1184,485
1023,517
963,794
762,566
778,476
822,600
778,336
602,909
463,564
339,295
448,173
524,-79
575,352
444,369
521,487
593,420
709,415
521,325
317,142
300,25
453,332
415,448
545,673
838,891
548,474
560,494
698,382
948,542
NEXT
584,336
749,539
786,551
937,489
1117,89
850,237
707,393
148,322
512,237
742,21
291,406
321,406
293,688
586,593
504,434
885,6
963,18
998,842
847,919
NEXT
282,277
366,177
611,309
880,342
918,443
635,548
441,528
261,406
368,305
441,406
504,378
694,380
468,298
607,178
732,81
927,67
1066,345
1155,331
1101,406
1066,467
681,556
382,-6
436,-75
681,46
448,173
469,194
850,237
1194,240
998,-30
963,794
732,731
912,860
616,820
681,766
639,672
