504,59
417,42
672,465
653,583
580,719
639,448
721,326
850,237
830,700
769,420
766,379
892,697
710,402
227,175
334,229
591,406
596,379
593,392
704,258
736,235
681,136
611,-38
830,112
996,177
1117,89
760,-97
838,891
1162,161
NEXT
237,476
441,406
732,731
742,791
705,423
744,343
1095,471
1184,485
888,438
776,593
782,93
1081,202
1191,406
698,430
267,341
237,336
296,345
718,292
857,164
760,-97
611,-38
620,21
558,237
531,406
364,-30
225,258
311,286
652,402
672,434
512,529
390,617
681,676
NEXT
452,91
681,136
635,110
718,169
850,575
1020,652
948,542
622,397
635,264
681,-74
504,59
704,554
536,511
487,547
606,880
282,535
368,507
471,406
664,382
723,448
874,672
885,806
817,673
570,748
560,318
385,360
171,406
293,688
558,575
875,265
857,164
1045,142
999,88
NEXT
300,25
937,489
1023,517
681,226
677,435
664,430
628,433
639,448
452,721
464,833
450,860
580,719
810,805
792,748
606,880
561,776
366,177
518,86
427,152
533,258
178,485
281,610
597,322
681,-134
1045,670
857,648
745,605
NEXT
891,406
1041,406
820,-21
742,21
626,235
738,424
771,406
709,415
721,486
727,548
651,406
657,423
618,469
584,476
487,547
168,572
178,327
999,724
NEXT
293,124
450,-48
681,76
597,-127
1095,341
947,364
782,719
723,672
681,556
630,731
649,613
699,524
596,433
558,237
512,237
334,229
385,452
746,820
963,794
1117,723
977,452
699,463
681,436
690,378
672,347
580,93
415,599
342,745
575,512
664,430
841,325
NEXT
504,59
361,243
597,322
168,240
168,572
444,443
533,554
709,583
773,691
681,826
847,919
927,745
945,770
738,424
769,392
778,336
966,498
972,617
874,140
755,178
708,321
681,376
611,850
524,891
596,379
515,-107
602,-97
765,-127
491,32
600,246
545,139
622,397
593,392
178,327
254,189
NEXT
267,341
533,554
672,465
795,443
814,474
923,582
654,321
977,452
1045,670
963,794
718,643
505,648
356,457
415,599
366,635
782,93
597,322
450,-48
NEXT
293,124
406,681
361,569
611,503
539,360
584,336
663,349
658,554
681,556
956,681
857,648
589,121
580,93
540,212
491,216
178,327
602,909
1020,67
947,213
909,332
716,454
769,527
NEXT
339,295
593,285
778,336
956,131
1001,243
888,374
810,805
681,916
710,410
361,243
