660,385
694,432
672,434
282,535
975,555
1166,563
597,-127
740,397
734,433
975,257
254,189
453,332
518,726
1108,623
NEXT
532,112
559,166
745,207
880,470
630,731
363,724
681,796
742,791
597,490
469,194
494,311
734,433
672,465
641,486
390,617
444,443
501,406
822,600
1093,705
1108,623
1137,258
803,166
685,435
681,286
616,-8
NEXT
201,406
439,582
681,946
630,731
609,354
641,326
491,216
769,420
787,512
1051,526
1162,651
1184,485
1155,481
892,115
977,110
795,369
737,51
746,-8
751,-38
470,115
532,112
334,229
NEXT
269,705
326,462
539,360
1162,161
1051,286
888,438
858,378
787,352
672,434
707,393
1045,670
923,230
602,-97
617,207
560,318
334,583
385,702
633,371
998,-30
980,-6
826,511
733,478
681,556
617,605
548,338
935,660
1020,745
532,112
NEXT
899,564
1062,787
760,909
727,702
735,512
918,369
891,406
1081,202
625,51
464,-21
415,213
600,566
654,321
1117,723
829,862
NEXT
366,177
521,325
761,446
918,369
776,219
749,273
690,347
727,264
708,353
554,279
681,-134
464,-21
444,369
368,305
468,298
533,429
576,551
545,673
737,761
898,833
364,842
178,485
196,249
561,36
817,139
999,88
1194,572
914,639
399,794
448,639
975,555
1051,526
766,379
740,397
NEXT
196,249
441,284
713,199
1020,160
839,188
1131,406
935,660
787,460
801,406
681,166
789,193
766,433
769,392
699,524
621,406
633,441
441,406
444,443
267,341
385,452
494,501
196,563
505,164
681,-14
586,219
699,349
694,432
681,706
552,805
477,806
857,648
893,618
839,624
831,406
850,283
NEXT
448,173
649,613
764,662
963,794
504,753
536,511
563,424
593,285
317,142
148,322
201,406
741,406
738,424
766,433
829,-50
789,193
441,528
141,406
178,327
482,470
622,415
718,643
737,761
746,820
810,805
841,325
690,347
681,46
450,-48
536,301
561,406
716,454
769,527
1066,345
751,-38
999,88
1137,258
NEXT
390,195
399,18
624,388
664,430
591,406
861,406
1020,160
820,-21
644,292
617,605
727,548
975,555
871,780
NEXT
269,705
580,719
858,753
644,520
554,533
396,498
227,637
200,651
171,406
505,648
625,761
441,406
356,355
141,406
269,107
586,219
829,383
921,406
891,406
654,353
469,194
427,152
624,424
609,458
746,820
745,605
975,555
1028,583
776,593
778,476
734,433
721,326
708,321
898,-21
695,494
694,432
663,463
