296,467
385,110
575,352
762,246
1036,462
1137,554
966,498
589,691
245,723
695,494
681,466
975,555
817,139
923,230
963,18
1131,406
1191,406
NEXT
494,311
501,406
633,371
778,336
733,478
823,452
635,548
875,547
829,862
1069,688
1062,787
1108,623
994,507
935,152
607,178
559,166
291,406
505,164
NEXT
364,-30
512,283
654,353
999,88
804,237
576,551
586,593
999,724
470,697
245,723
847,919
NEXT
663,288
868,501
899,564
732,731
611,503
601,446
681,196
721,326
909,332
1066,345
858,59
267,341
415,364
593,392
611,309
584,336
609,354
744,343
1117,89
NEXT
311,286
351,406
609,458
414,542
463,564
857,648
874,672
829,554
778,336
681,166
681,46
491,32
655,393
705,389
658,258
415,213
414,270
618,469
1006,355
948,270
914,173
690,434
504,753
524,891
361,569
NEXT
196,249
695,494
570,748
504,753
810,805
898,833
829,862
573,619
672,465
710,402
601,366
311,286
148,322
282,535
361,569
491,596
795,443
850,237
829,258
874,140
545,139
281,610
641,326
694,380
707,393
751,503
745,605
1117,723
1137,554
847,-107
NEXT
321,406
436,887
540,600
681,256
826,301
786,261
1080,277
838,-79
1006,457
761,446
681,796
620,791
245,89
NEXT
148,322
1055,216
1036,350
947,364
741,406
548,474
387,555
570,748
542,833
695,494
702,427
699,349
761,366
823,360
792,64
838,-79
269,107
606,-68
898,-21
1020,160
947,599
681,766
533,554
512,575
646,358
664,382
196,563
504,378
627,300
668,432
912,860
1191,406
644,169
450,-48
510,351
606,880
NEXT
399,18
532,112
545,139
751,-38
981,406
975,555
510,461
463,564
718,520
709,583
681,826
660,427
709,397
972,617
718,292
1101,406
894,514
744,469
668,432
652,410
415,213
533,383
523,188
559,166
597,-127
533,-50
753,354
1162,651
602,909
NEXT
672,378
801,406
880,470
1051,286
1028,229
823,360
664,382
415,213
515,-107
488,140
261,406
494,501
751,503
1069,688
1108,623
1001,569
868,501
733,478
668,432
681,196
727,110
681,136
633,441
436,887
364,842
597,490
681,466
850,529
1108,545
975,555
625,761
321,766
704,554
653,415
773,121
765,-127
