441,406
385,452
554,279
630,81
681,-14
718,169
672,378
831,406
624,388
563,388
613,539
560,494
468,514
441,528
464,-21
317,142
356,457
704,554
829,383
909,332
893,194
773,121
658,258
425,489
321,766
477,806
753,458
1006,457
1069,688
977,702
737,761
746,820
518,726
NEXT
885,6
601,446
505,648
681,466
672,465
918,443
1066,467
857,164
399,18
531,406
321,766
448,639
NEXT
321,46
342,160
560,318
646,454
698,430
1023,517
1155,481
1041,406
937,323
914,173
858,59
1108,189
1069,124
829,258
575,352
351,406
468,514
512,529
765,490
841,325
639,140
171,406
396,498
321,766
751,503
762,566
621,406
593,392
NEXT
245,89
542,833
709,583
795,443
910,91
639,140
617,605
898,833
786,551
709,397
652,410
548,338
441,284
635,264
561,406
326,462
690,465
1081,610
1135,175
820,-21
681,76
148,322
311,286
602,-97
NEXT
254,267
342,160
830,700
893,618
554,279
406,131
871,32
810,7
765,322
740,415
635,702
261,406
681,826
620,791
567,443
639,448
591,406
560,318
655,393
1194,240
918,369
727,264
808,279
709,229
690,465
NEXT
776,593
799,424
741,406
744,469
317,142
351,406
597,490
639,448
628,433
641,326
677,377
826,301
850,237
927,67
681,-44
736,235
771,406
947,599
927,745
898,833
1093,705
844,726
580,719
699,524
657,423
586,593
512,575
435,745
1081,610
1117,723
NEXT
351,406
542,833
751,850
746,820
858,753
999,724
909,480
681,556
617,605
681,766
803,646
628,379
584,336
681,286
871,32
1108,267
1023,295
858,59
910,91
792,64
382,-6
857,164
1055,216
789,619
339,517
586,593
644,520
681,496
778,476
744,343
801,36
912,-48
975,555
1093,705
NEXT
387,555
600,566
735,512
891,406
880,342
838,-79
994,305
1161,406
898,833
607,634
681,586
766,433
926,-75
718,292
548,338
504,434
601,446
663,349
655,393
708,459
611,850
681,856
533,862
488,672
417,770
342,745
NEXT
196,563
293,688
563,424
681,286
681,-14
782,93
1051,526
977,452
681,796
452,721
567,369
504,59
415,364
618,469
664,382
664,430
710,402
804,237
817,139
681,136
624,388
321,406
168,572
436,-75
681,-134
1093,107
937,323
888,374
698,430
646,454
515,919
300,787
469,618
740,415
NEXT
617,207
563,424
723,448
787,460
802,494
681,736
524,891
600,566
708,459
966,314
1166,249
