364,-30
317,142
361,243
366,177
448,173
628,379
655,419
765,322
804,575
681,616
601,446
267,341
542,-21
436,-75
847,-107
838,-79
620,21
727,264
738,388
1041,406
921,528
814,338
899,248
830,112
792,64
1028,229
1184,327
956,131
893,618
625,761
552,805
639,672
575,460
667,494
817,673
977,702
681,436
755,178
947,213
NEXT
453,332
558,237
681,496
602,909
732,731
417,770
540,600
668,432
732,81
792,64
857,164
1001,569
789,619
613,539
453,480
721,326
868,311
681,136
644,169
709,415
822,600
756,880
844,726
415,213
523,188
NEXT
470,115
762,246
918,369
909,332
723,364
635,264
452,91
885,6
935,152
1020,160
1011,406
893,618
681,946
892,115
898,-21
795,443
817,673
721,486
245,723
435,745
744,469
1036,462
947,599
945,770
892,697
822,600
633,371
563,388
267,341
469,194
778,336
NEXT
560,318
655,419
708,459
761,446
766,379
709,397
627,512
624,388
593,420
444,443
635,702
829,862
1045,670
914,639
1028,583
1137,554
1108,545
850,237
727,110
627,300
267,341
439,582
NEXT
452,91
681,46
894,298
822,212
740,397
452,721
829,429
778,336
690,347
482,342
385,110
1066,345
1041,406
1023,517
808,533
841,487
681,466
326,462
261,406
296,345
148,490
463,564
732,81
593,285
NEXT
861,406
829,429
718,520
387,555
317,670
524,891
681,946
536,511
385,360
521,325
618,469
764,662
751,850
681,496
593,285
491,216
523,188
586,219
802,494
918,443
1020,652
838,891
765,939
829,554
850,529
893,194
782,93
441,284
396,314
504,378
567,369
436,887
947,213
1001,243
1135,637
681,-44
838,-79
NEXT
477,6
802,318
823,360
1095,471
1155,481
709,397
702,427
504,434
532,700
611,503
690,465
787,460
787,300
769,285
721,326
609,354
554,279
542,-21
1093,107
452,91
580,719
681,736
681,-104
681,-74
751,-38
874,140
630,81
745,207
NEXT
326,350
387,555
552,805
602,909
586,219
613,273
681,316
742,21
533,-50
399,18
385,360
444,369
560,318
735,300
695,318
802,318
515,919
417,770
342,652
196,563
237,336
171,406
765,939
871,780
850,529
829,554
738,388
829,429
1001,569
1055,596
975,555
695,494
307,216
463,248
300,25
NEXT
606,-68
765,-127
742,21
755,178
681,196
591,406
609,458
672,347
491,32
342,67
269,107
474,374
510,351
425,323
307,596
231,406
296,345
381,406
681,586
926,887
1001,569
921,284
858,434
822,600
560,494
539,452
786,551
820,833
838,891
681,766
704,554
681,376
736,235
663,349
914,173
681,616
868,501
540,600
NEXT
452,91
598,150
633,441
685,435
1045,142
611,503
554,533
736,577
820,833
782,719
789,619
708,491
721,486
681,496
494,501
548,474
225,554
414,270
727,110
874,140
927,67
888,374
