339,295
518,726
488,672
596,433
660,427
646,358
552,7
589,121
672,347
561,406
501,406
477,806
977,702
951,406
937,323
1041,46
727,264
681,316
622,415
326,462
207,331
912,860
681,706
681,616
823,360
787,352
937,489
711,406
668,380
699,349
746,-8
611,-38
912,-48
1023,295
875,265
453,332
342,160
NEXT
539,360
769,285
736,235
727,110
1045,142
776,219
738,388
269,705
494,501
681,16
672,434
708,459
745,605
755,634
945,770
1081,610
1006,457
937,489
948,542
450,860
681,706
521,487
716,454
740,415
1137,554
880,470
858,753
1020,745
NEXT
912,-48
1117,723
735,512
721,486
735,300
708,321
618,343
814,474
1155,331
237,336
629,478
622,415
491,596
227,175
NEXT
269,107
406,131
611,309
778,336
1020,160
681,226
593,285
597,322
765,490
912,860
927,745
598,662
539,452
681,436
690,347
839,188
820,-21
363,88
977,452
1041,766
1055,596
1036,462
469,618
654,459
672,465
660,385
681,196
727,110
487,265
311,286
NEXT
406,131
664,382
622,415
501,406
141,406
646,358
789,193
981,406
1051,526
1125,476
293,124
524,-79
898,-21
1117,89
1028,583
956,681
681,856
NEXT
471,406
311,286
254,267
293,124
681,46
1062,25
709,229
690,378
542,833
561,776
658,554
624,424
753,354
795,369
652,410
618,469
829,554
838,891
769,285
732,81
607,178
488,140
727,264
591,406
231,406
847,919
515,919
980,-6
998,-30
558,237
655,393
664,382
575,300
644,292
1001,243
1155,331
NEXT
342,67
504,378
504,434
628,433
718,520
733,334
761,366
766,379
1108,267
1011,406
482,342
453,332
342,160
561,406
702,427
769,285
681,286
558,237
573,193
417,42
620,21
681,166
607,178
296,345
148,322
207,331
488,672
570,748
477,806
892,115
NEXT
435,67
892,115
874,140
994,305
1045,670
254,545
444,443
912,-48
885,6
760,909
681,766
795,369
891,406
947,364
1045,142
1069,124
850,237
644,643
782,719
744,469
653,397
531,406
620,791
552,805
450,-48
NEXT
245,89
452,91
776,593
858,753
998,842
1095,471
1066,345
1028,229
639,140
620,21
453,332
474,438
681,706
935,660
926,-75
847,-107
554,279
487,547
417,770
749,273
NEXT
782,93
737,51
464,-21
282,277
658,258
685,377
654,353
738,424
765,490
515,919
598,662
681,616
850,575
829,554
850,237
1020,160
1020,67
1036,462
1184,485
